  band1_sur0.67   band2_RAC0.86     NDVI      S_angle      band3_sur0.47 band2_sur(NOTUSE)   Land_type
    0.13600000    0.17858000    0.35669400    2.01617000    0.05970000    0.19920000   10.00000000
    0.14810000    0.18797500    0.33287600    2.00935000    0.06390000    0.20890000   10.00000000
    0.14730000    0.18501900    0.32850600    2.01390000    0.06280000    0.20560000   10.00000000
    0.12670000    0.16805400    0.36906000    2.00713000    0.05470000    0.18610000   10.00000000
    0.13820000    0.17946900    0.35052400    2.01370000    0.05830000    0.19910000   10.00000000
    0.12700000    0.17171200    0.37918900    2.01838000    0.05160000    0.18970000   10.00000000
    0.13920000    0.17991800    0.34803300    2.01170000    0.05780000    0.19910000   10.00000000
    0.13560000    0.17365000    0.34665900    2.01700000    0.05490000    0.19330000   10.00000000
    0.14640000    0.19660600    0.34356300    2.01027000    0.06050000    0.21220000   10.00000000
    0.13460000    0.18343200    0.35721900    2.01593000    0.05440000    0.19830000   10.00000000
    0.13790000    0.19124400    0.36085700    2.00915000    0.05210000    0.20640000   10.00000000
    0.17450000    0.22722600    0.30913700    2.01389000    0.06890000    0.24420000   10.00000000
    0.15730000    0.20517300    0.32157200    2.00697000    0.06300000    0.22120000   10.00000000
    0.11300000    0.14476700    0.37339700    2.01237000    0.04660000    0.16130000   10.00000000
    0.21160000    0.25548700    0.25832600    2.00554000    0.08310000    0.27290000   10.00000000
    0.15660000    0.20581800    0.33819600    2.01131000    0.05860000    0.22830000   10.00000000
    0.17080000    0.20849500    0.28372700    2.00344000    0.06590000    0.22650000   10.00000000
    0.19590000    0.24093900    0.27213300    2.00987000    0.07820000    0.25890000   10.00000000
    0.15960000    0.20712900    0.33353000    2.01450000    0.06400000    0.22990000   10.00000000
    0.19340000    0.23859700    0.27387800    2.00762000    0.07930000    0.25640000   10.00000000
    0.20640000    0.24958100    0.25715800    2.01422000    0.08200000    0.26790000   10.00000000
    0.14200000    0.21927400    0.41100000    2.02844000    0.06530000    0.23500000   10.00000000
    0.13860000    0.21050900    0.40931900    2.02122000    0.06880000    0.22610000   10.00000000
    0.12840000    0.21093400    0.45213200    2.02761000    0.06000000    0.22650000   10.00000000
    0.10740000    0.17182500    0.46105500    2.03344000    0.05400000    0.18550000   10.00000000
    0.08630000    0.13293500    0.47688000    2.02625000    0.04310000    0.14480000   10.00000000
    0.13780000    0.22076600    0.43316400    2.03205000    0.07030000    0.23660000   10.00000000
    0.13930000    0.20285700    0.39102400    2.02481000    0.07230000    0.21820000   10.00000000
    0.14340000    0.19931100    0.35563700    2.03253000    0.07410000    0.21440000   10.00000000
    0.14380000    0.21300100    0.39363000    2.02979000    0.06820000    0.22930000   10.00000000
    0.13810000    0.19706600    0.38631900    2.02271000    0.06370000    0.21290000   10.00000000
    0.15920000    0.23115500    0.36704200    2.02891000    0.07900000    0.24790000   10.00000000
    0.14190000    0.18976300    0.33650000    2.03457000    0.06960000    0.20420000   10.00000000
    0.13500000    0.18395200    0.35676100    2.03225000    0.06000000    0.19820000   10.00000000
    0.15020000    0.20058200    0.34563200    2.02504000    0.06800000    0.21600000   10.00000000
    0.15240000    0.19351400    0.32079200    2.03215000    0.07270000    0.20870000   10.00000000
    0.16450000    0.22162800    0.33745000    2.02380000    0.07170000    0.23760000   10.00000000
    0.20390000    0.27061700    0.30748400    2.03063000    0.08010000    0.28820000   10.00000000
    0.18970000    0.25737700    0.32403100    2.03705000    0.07640000    0.27460000   10.00000000
    0.19870000    0.25119500    0.28779000    2.02936000    0.08430000    0.26820000   10.00000000
    0.18620000    0.22734700    0.27470900    2.03155000    0.08030000    0.24340000   10.00000000
    0.20510000    0.25809700    0.27955000    2.03517000    0.09190000    0.27520000   10.00000000
    0.18900000    0.25107100    0.31609900    2.02822000    0.08500000    0.26880000   10.00000000
    0.16920000    0.22054700    0.32000200    2.02647000    0.07430000    0.23810000   10.00000000
    0.19070000    0.23754400    0.28580400    2.01771000    0.08620000    0.25440000   10.00000000
    0.16530000    0.21219700    0.31741900    2.02046000    0.07580000    0.22850000   10.00000000
    0.17190000    0.22254000    0.31332900    2.01362000    0.07320000    0.23880000   10.00000000
    0.16920000    0.21891300    0.32087800    2.02045000    0.07440000    0.23550000   10.00000000
    0.17550000    0.21494800    0.29089500    2.01660000    0.08310000    0.23120000   10.00000000
    0.17420000    0.21314000    0.28401200    2.02329000    0.07820000    0.22900000   10.00000000
    0.15900000    0.19334200    0.29684700    2.01529000    0.07490000    0.20840000   10.00000000
    0.15100000    0.17899900    0.29809400    2.02142000    0.07350000    0.19590000   10.00000000
    0.11870000    0.14278400    0.32701900    2.01448000    0.05700000    0.15550000   10.00000000
    0.13010000    0.17114900    0.36302900    2.01443000    0.06180000    0.19070000   10.00000000
    0.11960000    0.16003700    0.38156500    2.01302000    0.05150000    0.17830000   10.00000000
    0.13880000    0.18332900    0.35786600    2.00544000    0.06160000    0.20210000   10.00000000
    0.14010000    0.18613200    0.35827000    2.01202000    0.05740000    0.20630000   10.00000000
    0.12080000    0.17268400    0.38951300    2.00413000    0.04940000    0.18830000   10.00000000
    0.12310000    0.17702400    0.38502700    2.00975000    0.04950000    0.19120000   10.00000000
    0.11920000    0.15416300    0.36816900    2.01523000    0.04850000    0.17160000   10.00000000
    0.14000000    0.18709700    0.34651500    2.00833000    0.05610000    0.20230000   10.00000000
    0.11740000    0.16766400    0.39749900    2.01416000    0.04750000    0.18290000   10.00000000
    0.12490000    0.17550000    0.37279900    2.00627000    0.04800000    0.18960000   10.00000000
    0.13500000    0.17411400    0.33302600    2.01278000    0.05320000    0.18860000   10.00000000
    0.14480000    0.19379700    0.33653600    2.00605000    0.05830000    0.20910000   10.00000000
    0.13390000    0.17991300    0.36576300    2.01051000    0.05420000    0.19870000   10.00000000
    0.16450000    0.20998200    0.30723100    2.00372000    0.06260000    0.22630000   10.00000000
    0.17030000    0.21332800    0.29103900    2.00837000    0.06240000    0.22960000   10.00000000
    0.19850000    0.24053600    0.26360900    2.00802000    0.07850000    0.25820000   10.00000000
    0.18120000    0.23042600    0.29728100    1.99997000    0.07180000    0.24950000   10.00000000
    0.18770000    0.23083100    0.27350700    2.00579000    0.07570000    0.24810000   10.00000000
    0.19340000    0.23223800    0.26140200    2.01100000    0.07910000    0.24970000   10.00000000
    0.19900000    0.23659200    0.25436100    2.00431000    0.08400000    0.25420000   10.00000000
    0.12290000    0.18615000    0.41102500    2.02830000    0.05980000    0.20060000   10.00000000
    0.08290000    0.14067000    0.49379300    2.02556000    0.04040000    0.15160000   10.00000000
    0.08710000    0.13811800    0.47185900    2.03330000    0.04300000    0.14950000   10.00000000
    0.12900000    0.19626700    0.42142400    2.02567000    0.06270000    0.21190000   10.00000000
    0.13130000    0.20453700    0.42122600    2.03183000    0.06670000    0.21940000   10.00000000
    0.12100000    0.17687100    0.40547500    2.02461000    0.06100000    0.19100000   10.00000000
    0.13390000    0.18850100    0.37491600    2.03043000    0.06770000    0.20280000   10.00000000
    0.14350000    0.20604800    0.37673800    2.02956000    0.06910000    0.22100000   10.00000000
    0.16350000    0.22540000    0.34781200    2.02062000    0.08680000    0.24160000   10.00000000
    0.15800000    0.22061700    0.35213400    2.02804000    0.08270000    0.23700000   10.00000000
    0.13470000    0.18133700    0.34731000    2.02686000    0.06400000    0.19560000   10.00000000
    0.12120000    0.16609300    0.38409400    2.03431000    0.05770000    0.18070000   10.00000000
    0.15010000    0.20293800    0.34553800    2.03142000    0.06840000    0.21790000   10.00000000
    0.14290000    0.17792100    0.32099600    2.02439000    0.06950000    0.19260000   10.00000000
    0.14460000    0.18046400    0.31913100    2.03009000    0.07120000    0.19550000   10.00000000
    0.19580000    0.24484900    0.28436300    2.02293000    0.08530000    0.26170000   10.00000000
    0.20700000    0.27188500    0.30097300    2.03054000    0.08480000    0.28960000   10.00000000
    0.16780000    0.23330300    0.34890700    2.02145000    0.07000000    0.24970000   10.00000000
    0.13280000    0.17068700    0.32963400    2.02913000    0.05820000    0.18420000   10.00000000
    0.19350000    0.26141000    0.31977900    2.02759000    0.08310000    0.27860000   10.00000000
    0.15000000    0.17912600    0.28968300    2.03488000    0.07210000    0.19360000   10.00000000
    0.13970000    0.16495900    0.29585700    2.02644000    0.06590000    0.17960000   10.00000000
    0.19990000    0.26608900    0.31030400    2.02871000    0.08700000    0.28380000   10.00000000
    0.20590000    0.27230500    0.30426400    2.03421000    0.09150000    0.29010000   10.00000000
    0.19250000    0.27500500    0.34559300    2.02711000    0.08270000    0.29290000   10.00000000
    0.17610000    0.22259700    0.30142500    2.02372000    0.07760000    0.23900000   10.00000000
    0.17710000    0.22110100    0.29256800    2.01686000    0.07940000    0.23740000   10.00000000
    0.18940000    0.23820200    0.29315400    2.02303000    0.09030000    0.25490000   10.00000000
    0.19330000    0.24675500    0.29792000    2.01479000    0.09110000    0.26370000   10.00000000
    0.13550000    0.17624200    0.35656700    2.01978000    0.06230000    0.19250000   10.00000000
    0.17740000    0.22726500    0.30478800    2.01218000    0.07750000    0.24370000   10.00000000
    0.16330000    0.21291300    0.32180700    2.01779000    0.06830000    0.22870000   10.00000000
    0.16110000    0.20541500    0.30740500    2.01021000    0.06610000    0.22090000   10.00000000
    0.15390000    0.18647800    0.29887100    2.01697000    0.07410000    0.20160000   10.00000000
    0.16010000    0.19822800    0.30760400    2.02271000    0.07400000    0.21400000   10.00000000
    0.16610000    0.20988900    0.30779900    2.01571000    0.07410000    0.22590000   10.00000000
    0.15720000    0.20100900    0.32063000    2.02177000    0.06800000    0.21680000   10.00000000
    0.16770000    0.20883300    0.29913100    2.01357000    0.07220000    0.22470000   10.00000000
    0.13510000    0.16370800    0.31847500    2.01970000    0.06580000    0.17810000   10.00000000
    0.16780000    0.19949700    0.27769200    2.01290000    0.08320000    0.21510000   10.00000000
    0.08940000    0.10225100    0.32874300    2.01108000    0.03920000    0.11120000   10.00000000
    0.14410000    0.18562600    0.33661700    2.00906000    0.06640000    0.20470000   10.00000000
    0.12730000    0.17041200    0.37201800    2.00216000    0.05420000    0.19020000   10.00000000
    0.12120000    0.16392200    0.38364700    2.00884000    0.05220000    0.18230000   10.00000000
    0.13820000    0.18504900    0.35105800    2.00011000    0.05800000    0.20010000   10.00000000
    0.12790000    0.16559500    0.35885900    2.00664000    0.05190000    0.18380000   10.00000000
    0.13280000    0.17864100    0.35415800    2.01117000    0.05540000    0.19330000   10.00000000
    0.12800000    0.17589500    0.37081300    2.00430000    0.05350000    0.19170000   10.00000000
    0.14170000    0.18787400    0.35616100    2.01096000    0.05900000    0.20760000   10.00000000
    0.12980000    0.17577800    0.37465400    2.00408000    0.05400000    0.19500000   10.00000000
    0.12620000    0.17631900    0.36973200    2.00867000    0.05140000    0.19050000   10.00000000
    0.15050000    0.19830100    0.33041400    2.00198000    0.05790000    0.21410000   10.00000000
    0.17690000    0.21508300    0.27392800    2.00612000    0.06950000    0.23150000   10.00000000
